iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
DZA,Africa,Algeria,2021-07-10,145296.0,813.0,612.714,3824.0,13.0,11.286,3256.544,18.222,13.733,85.708,0.291,0.253,1.47,49.0,1.098,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,50.46,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-07-11,146064.0,768.0,656.143,3836.0,12.0,11.571,3273.757,17.213,14.706,85.977,0.269,0.259,1.46,39.0,0.874,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,50.46,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-07-12,146942.0,878.0,710.857,3851.0,15.0,12.286,3293.436,19.679,15.933,86.313,0.336,0.275,1.45,36.0,0.807,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,50.46,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-07-13,147883.0,941.0,776.571,3867.0,16.0,13.143,3314.527,21.091,17.405,86.672,0.359,0.295,1.44,36.0,0.807,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,50.46,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-07-14,148797.0,914.0,823.571,3882.0,15.0,13.714,3335.012,20.486,18.459,87.008,0.336,0.307,1.42,51.0,1.143,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,50.46,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-07-15,149906.0,1109.0,893.429,3895.0,13.0,13.857,3359.869,24.856,20.025,87.299,0.291,0.311,1.43,49.0,1.098,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,50.46,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-07-16,151103.0,1197.0,945.714,3910.0,15.0,14.143,3386.697,26.829,21.196,87.635,0.336,0.317,1.41,42.0,0.941,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,50.46,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-07-17,152210.0,1107.0,987.714,3922.0,12.0,14.0,3411.509,24.811,22.138,87.904,0.269,0.314,1.38,47.0,1.053,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,50.46,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-07-18,153309.0,1099.0,1035.0,3938.0,16.0,14.571,3436.141,24.632,23.198,88.263,0.359,0.327,1.36,45.0,1.009,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,50.46,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-07-19,154486.0,1177.0,1077.714,3956.0,18.0,15.0,3462.521,26.38,24.155,88.666,0.403,0.336,1.33,46.0,1.031,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,51.85,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-07-20,155784.0,1298.0,1128.714,3979.0,23.0,16.0,3491.613,29.092,25.298,89.182,0.516,0.359,1.3,45.0,1.009,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,51.85,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-07-21,157005.0,1221.0,1172.571,3994.0,15.0,16.0,3518.98,27.366,26.281,89.518,0.336,0.359,1.26,43.0,0.964,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,51.85,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-07-22,158213.0,1208.0,1186.714,4008.0,14.0,16.143,3546.055,27.075,26.598,89.832,0.314,0.362,1.24,46.0,1.031,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,51.85,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-07-23,159563.0,1350.0,1208.571,4026.0,18.0,16.571,3576.313,30.258,27.088,90.235,0.403,0.371,1.24,42.0,0.941,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,51.85,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-07-24,160868.0,1305.0,1236.857,4042.0,16.0,17.143,3605.562,29.249,27.722,90.594,0.359,0.384,1.25,51.0,1.143,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,51.85,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-07-25,162155.0,1287.0,1263.714,4063.0,21.0,17.857,3634.407,28.846,28.324,91.065,0.471,0.4,1.25,45.0,1.009,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,51.85,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-07-26,163660.0,1505.0,1310.571,4087.0,24.0,18.714,3668.139,33.732,29.374,91.603,0.538,0.419,1.25,41.0,0.919,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,51.85,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-07-27,165204.0,1544.0,1345.714,4112.0,25.0,19.0,3702.745,34.606,30.162,92.163,0.56,0.426,1.24,36.0,0.807,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-07-28,167131.0,1927.0,1446.571,4161.0,49.0,23.857,3745.935,43.19,32.422,93.261,1.098,0.535,1.22,36.0,0.807,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-07-29,168668.0,1537.0,1493.571,4189.0,28.0,25.857,3780.384,34.449,33.476,93.889,0.628,0.58,1.16,37.0,0.829,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-07-30,170189.0,1521.0,1518.0,4219.0,30.0,27.571,3814.475,34.09,34.023,94.561,0.672,0.618,1.1,52.0,1.165,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-07-31,171392.0,1203.0,1503.429,4254.0,35.0,30.286,3841.438,26.963,33.697,95.346,0.784,0.679,1.04,47.0,1.053,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-01,172564.0,1172.0,1487.0,4291.0,37.0,32.571,3867.706,26.268,33.328,96.175,0.829,0.73,1.01,38.0,0.852,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-02,173922.0,1358.0,1466.0,4329.0,38.0,34.571,3898.143,30.437,32.858,97.027,0.852,0.775,1.0,29.0,0.65,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-03,175229.0,1307.0,1432.143,4370.0,41.0,36.857,3927.437,29.294,32.099,97.946,0.919,0.826,0.98,29.0,0.65,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-04,176724.0,1495.0,1370.429,4404.0,34.0,34.714,3960.945,33.508,30.716,98.708,0.762,0.778,0.96,37.0,0.829,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-05,178013.0,1289.0,1335.0,4441.0,37.0,36.0,3989.836,28.891,29.922,99.537,0.829,0.807,0.93,35.0,0.784,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-06,179216.0,1203.0,1289.571,4487.0,46.0,38.286,4016.799,26.963,28.903,100.568,1.031,0.858,0.9,52.0,1.165,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-07,180356.0,1140.0,1280.571,4520.0,33.0,38.0,4042.35,25.551,28.702,101.308,0.74,0.852,0.88,52.0,1.165,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-08,181376.0,1020.0,1258.857,4550.0,30.0,37.0,4065.211,22.861,28.215,101.98,0.672,0.829,0.85,48.0,1.076,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-09,182368.0,992.0,1206.571,4578.0,28.0,35.571,4087.445,22.234,27.043,102.607,0.628,0.797,0.81,43.0,0.964,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-10,183347.0,979.0,1159.714,4618.0,40.0,35.429,4109.387,21.942,25.993,103.504,0.897,0.794,0.78,32.0,0.717,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-11,184191.0,844.0,1066.714,4654.0,36.0,35.714,4128.304,18.917,23.908,104.311,0.807,0.8,0.75,31.0,0.695,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-12,185042.0,851.0,1004.143,4695.0,41.0,36.286,4147.378,19.074,22.506,105.23,0.919,0.813,0.74,38.0,0.852,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-13,185902.0,860.0,955.143,4730.0,35.0,34.714,4166.653,19.275,21.408,106.014,0.784,0.778,0.74,31.0,0.695,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-14,186655.0,753.0,899.857,4766.0,36.0,35.143,4183.53,16.877,20.169,106.821,0.807,0.788,0.74,36.0,0.807,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-15,187258.0,603.0,840.286,4794.0,28.0,34.857,4197.045,13.515,18.833,107.449,0.628,0.781,0.73,31.0,0.695,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-16,187968.0,710.0,800.0,4830.0,36.0,36.0,4212.959,15.913,17.931,108.256,0.807,0.807,0.73,33.0,0.74,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-17,188663.0,695.0,759.429,4867.0,37.0,35.571,4228.536,15.577,17.021,109.085,0.829,0.797,0.73,40.0,0.897,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-18,189384.0,721.0,741.857,4898.0,31.0,34.857,4244.696,16.16,16.627,109.78,0.695,0.781,0.73,30.0,0.672,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-19,190078.0,694.0,719.429,4929.0,31.0,33.429,4260.25,15.555,16.125,110.475,0.695,0.749,0.73,33.0,0.74,,,,,,,,,,,,,,,,,,,,,22369.0,,,,,501.0,18386.0,0.041,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-20,190656.0,578.0,679.143,4957.0,28.0,32.429,4273.205,12.955,15.222,111.102,0.628,0.727,0.71,32.0,0.717,,,,,,,,,,,,,,,,4146091.0,3421279.0,724812.0,,,22369.0,9.29,7.67,1.62,,501.0,18386.0,0.041,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-21,191171.0,515.0,645.143,4984.0,27.0,31.143,4284.748,11.543,14.46,111.707,0.605,0.698,0.7,39.0,0.874,,,,,,,,,,,,,,,,,,,,,55877.0,,,,,1252.0,30795.0,0.069,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-22,191583.0,412.0,617.857,5004.0,20.0,30.0,4293.982,9.234,13.848,112.156,0.448,0.672,0.71,37.0,0.829,,,,,,,,,,,,,,,,,,,,,89385.0,,,,,2003.0,43204.0,0.097,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-23,192089.0,506.0,588.714,5034.0,30.0,29.143,4305.323,11.341,13.195,112.828,0.672,0.653,0.72,38.0,0.852,,,,,,,,,,,,,,,,,,,,,122894.0,,,,,2754.0,55613.0,0.125,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-24,192626.0,537.0,566.143,5063.0,29.0,28.0,4317.359,12.036,12.689,113.478,0.65,0.628,0.74,38.0,0.852,,,,,,,,,,,,,,,,,,,,,156402.0,,,,,3505.0,68022.0,0.152,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-25,193171.0,545.0,541.0,5096.0,33.0,28.286,4329.574,12.215,12.126,114.218,0.74,0.634,0.76,36.0,0.807,,,,,,,,,,,,,,,,,,,,,189911.0,,,,,4257.0,80430.0,0.18,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-26,193674.0,503.0,513.714,5121.0,25.0,27.429,4340.848,11.274,11.514,114.778,0.56,0.615,0.77,33.0,0.74,,,,,,,,,,,,,,,,,,,,,223419.0,,,,,5008.0,92839.0,0.208,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-27,194186.0,512.0,504.286,5148.0,27.0,27.286,4352.324,11.476,11.303,115.383,0.605,0.612,0.79,36.0,0.807,,,,,,,,,,,,,,,,,,,,,256927.0,,,,,5759.0,105248.0,0.236,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-28,194671.0,485.0,500.0,5179.0,31.0,27.857,4363.194,10.87,11.207,116.078,0.695,0.624,0.8,37.0,0.829,,,,,,,,,,,,,,,,,,,,,256927.0,,,,,5759.0,105248.0,0.236,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-29,195162.0,491.0,511.286,5209.0,30.0,29.286,4374.199,11.005,11.46,116.75,0.672,0.656,0.81,39.0,0.874,,,,,,,,,,,,,,,,,,,,,256927.0,,,,,5759.0,105248.0,0.236,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-30,195574.0,412.0,497.857,5240.0,31.0,29.429,4383.433,9.234,11.159,117.445,0.695,0.66,0.8,41.0,0.919,,,,,,,,,,,,,,,,,,,,,256927.0,,,,,5759.0,105248.0,0.236,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-08-31,196080.0,506.0,493.429,5269.0,29.0,29.429,4394.774,11.341,11.059,118.095,0.65,0.66,0.79,35.0,0.784,,,,,,,,,,,,,,,,,,,,,256927.0,,,,,5759.0,105248.0,0.236,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-01,196527.0,447.0,479.429,5302.0,33.0,29.429,4404.793,10.019,10.746,118.835,0.74,0.66,0.78,35.0,0.784,,,,,,,,,,,,,,,,,,,,,256927.0,,,,,5759.0,105248.0,0.236,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-02,196915.0,388.0,463.0,5339.0,37.0,31.143,4413.489,8.696,10.377,119.664,0.829,0.698,0.76,42.0,0.941,,,,,,,,,,,,,,,,,,,,,256927.0,,,,,5759.0,105248.0,0.236,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-03,197308.0,393.0,446.0,5373.0,34.0,32.143,4422.298,8.808,9.996,120.426,0.762,0.72,0.75,42.0,0.941,,,,,,,,,,,,,,,,,,,,,256927.0,,,,,5759.0,105248.0,0.236,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-04,197659.0,351.0,426.857,5399.0,26.0,31.429,4430.165,7.867,9.567,121.009,0.583,0.704,0.75,44.0,0.986,,,,,,,,,,,,,,,,8000000.0,5000000.0,3000000.0,,,256927.0,17.93,11.21,6.72,,5759.0,105248.0,0.236,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-05,198004.0,345.0,406.0,5420.0,21.0,30.143,4437.897,7.733,9.1,121.479,0.471,0.676,0.75,39.0,0.874,,,,,,,,,,,,,,,,,,,,,255753.0,,,,,5732.0,104767.0,0.235,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-06,198313.0,309.0,391.286,5445.0,25.0,29.286,4444.823,6.926,8.77,122.04,0.56,0.656,0.74,36.0,0.807,,,,,,,,,,,,,,,,,,,,,254579.0,,,,,5706.0,104286.0,0.234,49.07,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-07,198645.0,332.0,366.429,5471.0,26.0,28.857,4452.264,7.441,8.213,122.622,0.583,0.647,0.73,38.0,0.852,,,,,,,,,,,,,,,,,,,,,253405.0,,,,,5680.0,103805.0,0.233,52.78,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-08,198962.0,317.0,347.857,5489.0,18.0,26.714,4459.369,7.105,7.797,123.026,0.403,0.599,0.73,42.0,0.941,,,,,,,,,,,,,,,,,,,,,252230.0,,,,,5653.0,103323.0,0.232,52.78,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-09,199275.0,313.0,337.143,5519.0,30.0,25.714,4466.384,7.015,7.556,123.698,0.672,0.576,0.73,37.0,0.829,,,,,,,,,,,,,,,,,,,,,251056.0,,,,,5627.0,102842.0,0.231,52.78,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-10,199560.0,285.0,321.714,5539.0,20.0,23.714,4472.772,6.388,7.211,124.147,0.448,0.532,0.72,34.0,0.762,,,,,,,,,,,,,,,,,,,,,249882.0,,,,,5601.0,102361.0,0.229,52.78,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-11,199822.0,262.0,309.0,5558.0,19.0,22.714,4478.644,5.872,6.926,124.572,0.426,0.509,0.72,28.0,0.628,,,,,,,,,,,,,,,,,,,,,248708.0,,,,,5574.0,101880.0,0.228,52.78,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-12,200068.0,246.0,294.857,5578.0,20.0,22.571,4484.158,5.514,6.609,125.021,0.448,0.506,0.72,33.0,0.74,,,,,,,,,,,,,,,,9989662.0,5815039.0,,,,248708.0,22.39,13.03,,,5574.0,101880.0,0.228,52.78,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-13,200301.0,233.0,284.0,5596.0,18.0,21.571,4489.38,5.222,6.365,125.424,0.403,0.483,0.71,29.0,0.65,,,,,,,,,,,,,,,,,,,,,213841.0,,,,,4793.0,89545.0,0.201,52.78,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-09-14,200528.0,227.0,269.0,5614.0,18.0,20.429,4494.468,5.088,6.029,125.828,0.403,0.458,0.71,31.0,0.695,,,,,,,,,,,,,,,,,,,,,178974.0,,,,,4011.0,77211.0,0.173,52.78,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
